,id,tags,lonlat,sport,leisure
16576,670266344,{'leisure': 'park'},"(7265447228, 7265447229, 6276864658, 6276864659, 6276864661, 5330340368, 1664585473, 6276864663, 7265447228)",,park
16577,670371467,"{'leisure': 'pitch', 'sport': 'volleyball'}","(6277824317, 6277824318, 6277824319, 6277824320, 6277824317)",volleyball,pitch
16578,670681046,"{'landuse': 'grass', 'leisure': 'park', 'name': 'Bank Papua Park'}","(6280617133, 6280617134, 6280617135, 6280617136, 6280617133)",,park
16579,670772591,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281539976, 6281539975, 6281539974, 6281539973, 6281539972, 6281539971, 6281539970, 6281539969, 6281539968, 6281539967, 6281539966, 6281539976)",golf,pitch
16580,670772592,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281539988, 6281539987, 6281539986, 6281539985, 6281539984, 6281539983, 6281539982, 6281539981, 6281539980, 6281539979, 6281539978, 6281539977, 6281539988)",golf,pitch
16581,670772593,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281539998, 6281539997, 6281539996, 6281539995, 6281539994, 6281539993, 6281539992, 6281539991, 6281539990, 6281539989, 6281539998)",golf,pitch
16582,670772594,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540008, 6281540007, 6281540006, 6281540005, 6281540004, 6281540003, 6281540002, 6281540001, 6281540000, 6281539999, 6281540008)",golf,pitch
16583,670772595,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540017, 6281540016, 6281540015, 6281540014, 6281540013, 6281540012, 6281540011, 6281540010, 6281540009, 6281540017)",golf,pitch
16584,670772596,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540028, 6281540027, 6281540026, 6281540025, 6281540024, 6281540023, 6281540022, 6281540021, 6281540020, 6281540019, 6281540018, 6281540028)",golf,pitch
16585,670772597,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540040, 6281540039, 6281540038, 6281540037, 6281540036, 6281540035, 6281540034, 6281540033, 6281540032, 6281540031, 6281540030, 6281540029, 6281540040)",golf,pitch
16586,670772598,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540058, 6281540057, 6281540056, 6281540055, 6281540054, 6281540053, 6281540052, 6281540051, 6281540050, 6281540049, 6281540048, 6281540047, 6281540046, 6281540045, 6281540044, 6281540043, 6281540042, 6281540041, 6281540058)",golf,pitch
16587,670772599,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540069, 6281540068, 6281540067, 6281540066, 6281540065, 6281540064, 6281540063, 6281540062, 6281540061, 6281540060, 6281540059, 6281540069)",golf,pitch
16588,670772600,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540081, 6281540080, 6281540079, 6281540078, 6281540077, 6281540076, 6281540075, 6281540074, 6281540073, 6281540072, 6281540071, 6281540070, 6281540081)",golf,pitch
16589,670772601,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540092, 6281540091, 6281540090, 6281540089, 6281540088, 6281540087, 6281540086, 6281540085, 6281540084, 6281540083, 6281540082, 6281540092)",golf,pitch
16590,670772602,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540103, 6281540095, 6281540102, 6281540101, 6281540100, 6281540099, 6281540093, 6281540098, 6281540097, 6281540096, 6281540094, 6281540103)",golf,pitch
16591,670772603,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540113, 6281540112, 6281540111, 6281540110, 6281540109, 6281540108, 6281540107, 6281540106, 6281540105, 6281540104, 6281540113)",golf,pitch
16592,670772604,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540123, 6281540122, 6281538278, 6281540121, 6281540120, 6281540119, 6281540118, 6281540117, 6281540116, 6281540115, 6281540114, 6281540123)",golf,pitch
16593,670772608,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540132, 6281540131, 6281540130, 6281540129, 6281540128, 6281540127, 6281540126, 6281540125, 6281540124, 6281540132)",golf,pitch
16594,670772611,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540141, 6281540140, 6281540139, 6281540138, 6281540137, 6281540136, 6281540135, 6281540134, 6281540133, 6281540141)",golf,pitch
16595,670772614,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540153, 6281540152, 6281540151, 6281540150, 6281540149, 6281540142, 6281540148, 6281540147, 6281540146, 6281540145, 6281540144, 6281540143, 6281540153)",golf,pitch
16596,670772617,"{'golf': 'green', 'landuse': 'grass', 'leisure': 'pitch', 'sport': 'golf'}","(6281540163, 6281540162, 6281540161, 6281540160, 6281540159, 6281540158, 6281540157, 6281540156, 6281540155, 6281540154, 6281540163)",golf,pitch
16597,670790825,{'leisure': 'park'},"(6281702062, 6281701648, 6281701831, 6281701679, 6281701857, 6281700760, 6281702062)",,park
16598,671178693,"{'addr:city': 'DKI Jakarta', 'addr:postcode': '13440', 'addr:street': 'Jalan H. Taba', 'description': 'Taman interaksi, rekreasi dan olahraga warga', 'dog': 'no', 'leisure': 'park', 'name': 'Taman Interaksi', 'opening_hours': '24/7', 'smoking': 'yes'}","(6285257366, 6285257367, 6285257368, 6287845286, 6287845285, 6287845289, 6287845288, 6287845287, 6285257369, 6285257371, 6285257366)",,park
16599,671178895,{'leisure': 'park'},"(6285258117, 6285258118, 6285258119, 6285258120, 6285258121, 6285258122, 6285258123, 6285258124, 6285258125, 6285258126, 6285258127, 6285258117)",,park
16600,671210231,"{'leisure': 'pitch', 'sport': 'badminton'}","(6285597064, 6285597061, 6285597062, 6285597063, 6285597064)",badminton,pitch
16601,671417646,"{'leisure': 'park', 'name': 'Hutan Kota Balas Klumprik'}","(6287537726, 6287533616, 6287533615, 6287537734, 6287537733, 6287537732, 6287537731, 6287537730, 6287537729, 6287537728, 6287537727, 6287537726)",,park
16602,671417656,"{'addr:city': 'Surabaya', 'addr:postcode': '60232', 'addr:street': 'Jambangan, Surabaya City, East Java 60232', 'leisure': 'park', 'name': 'Taman Jangkar', 'operator': 'Dinas Kota Surabaya'}","(6287537525, 6287537521, 6287537532, 6287537520, 6287537519, 6287537525)",,park
16603,671744701,"{'leisure': 'pitch', 'sport': 'soccer'}","(6290383623, 6290383624, 6290383625, 6290383626, 6290383627, 6290383623)",soccer,pitch
16604,671757445,"{'leisure': 'pitch', 'sport': 'basketball'}","(6290511105, 6290511106, 6290511107, 6290511108, 6290511105)",basketball,pitch
16605,671757446,"{'leisure': 'pitch', 'sport': 'tennis'}","(6290511109, 6290511110, 6290511111, 6290511112, 6290511109)",tennis,pitch
16606,671757447,"{'leisure': 'pitch', 'sport': 'badminton'}","(6290511113, 6290511114, 6290511115, 6290511116, 6290511113)",badminton,pitch
16607,671757448,"{'leisure': 'track', 'sport': 'running'}","(6290511117, 6290511118, 6290511119, 6290511120, 6290511121, 6290511122, 6290511123, 6290511124, 6290511125)",running,track
16608,671757449,"{'leisure': 'track', 'sport': 'running'}","(6290511126, 6290511127, 6290511128, 6290511129, 6290511130, 6290511131, 6290511132, 6290511133, 6290511134, 6290511135)",running,track
16609,671757450,"{'leisure': 'track', 'sport': 'running'}","(6290511117, 6290511126)",running,track
16610,671757451,"{'leisure': 'track', 'sport': 'running'}","(6290511125, 6290511135)",running,track
16611,671794992,{'leisure': 'park'},"(6290886728, 6290886729, 6290886730, 6290886731, 6290886732, 6290886733, 6290886728)",,park
16612,671970891,"{'addr:full': 'Jalan Ikan Tongkol', 'landuse': 'brownfield', 'leisure': 'pitch', 'name': 'Lapangan Bumi Kertosari', 'sport': 'soccer'}","(6292635385, 6292634884, 6292634883, 6292634882, 6292635385)",soccer,pitch
16613,672373765,"{'leisure': 'park', 'name': 'Taman Cahaya'}","(6296349690, 6296349689, 6296349695, 6296349694, 6296349693, 6296349692, 6296349691, 6296349690)",,park
16614,672403897,"{'leisure': 'pitch', 'name': 'Lapangan Futsal - UPRI Makassar', 'sport': 'soccer'}","(6296632135, 6579216359, 6579216360, 6579216361, 6579216362, 6579216363, 6296632137, 6579209709, 6316662016, 6316662015, 6316662013, 6296632135)",soccer,pitch
16615,672703117,"{'name': 'Friwen Wall', 'sport': 'scuba_diving', 'tourism': 'attraction'}","(6299505255, 6299505254, 6299505251, 6299505253, 6299505252, 6299505255)",scuba_diving,
16616,672790591,"{'leisure': 'park', 'name': 'Taman Lamandau', 'opening_hours': '24/7'}","(6300380059, 6300380060, 6300380061, 6300380059)",,park
16617,672963324,{'sport': 'volleyball'},"(6302008878, 6302008877, 6302008876, 6302008875, 6302008878)",volleyball,
16618,673005277,"{'addr:city': 'Samuda', 'addr:housenumber': '56', 'addr:postcode': '74363', 'addr:street': 'jln. h. umar humar hasyim', 'leisure': 'park', 'name': 'Taman Firdaus Al-Ikhlas', 'opening_hours': '24/7'}","(6302476724, 6302476725, 6302476726, 6302476727, 6302476724)",,park
16619,673536685,"{'leisure': 'pitch', 'sport': 'volleyball'}","(6307523159, 6307523160, 6307523161, 6307523162, 6307523159)",volleyball,pitch
16620,673536686,"{'leisure': 'pitch', 'sport': 'volleyball'}","(6307523163, 6307523164, 6307523165, 6307523166, 6307523163)",volleyball,pitch
16621,673546043,"{'leisure': 'pitch', 'sport': 'soccer'}","(6307618600, 6307618601, 6307618602, 6307618603, 6307618604, 6307618605, 6307618600)",soccer,pitch
16622,673546044,"{'leisure': 'pitch', 'sport': 'soccer'}","(6307618606, 6307618607, 6307618608, 6307618609, 6307618606)",soccer,pitch
16623,673546045,"{'leisure': 'pitch', 'sport': 'soccer'}","(6307618610, 6307618611, 6307618612, 6307618613, 6307618610)",soccer,pitch
16624,673546046,"{'leisure': 'pitch', 'sport': 'soccer'}","(6307618614, 6307618615, 6307618616, 6307618617, 6307618614)",soccer,pitch
16625,673547598,"{'addr:full': 'Dusun Ringin Agung', 'building': 'yes', 'leisure': 'pitch', 'name': 'Lapangan Ringin Agung', 'sport': 'soccer'}","(6307629035, 6307629032, 6307629033, 6307629034, 6307629035)",soccer,pitch
16626,673650638,"{'highway': 'service', 'oneway': 'yes', 'sport': 'motor'}","(4851709699, 6709096310, 6308597049)",motor,
16627,673842799,"{'leisure': 'pitch', 'name': 'Lapangan Tennis - UPRI', 'sport': 'tennis'}","(6310488681, 6310488682, 6310488683, 6310488684, 6310488681)",tennis,pitch
16628,673850050,"{'leisure': 'pitch', 'lit': 'no', 'sport': 'soccer;multi', 'surface': 'grass'}","(6310551449, 6310551450, 6310551451, 6310551452, 6310551449)",soccer;multi,pitch
16629,673856239,"{'leisure': 'pitch', 'name': 'Lap. Bulutangkis - PB. Rotan', 'sport': 'badminton'}","(6310605595, 6310605596, 6310605597, 6310605598, 6310605595)",badminton,pitch
16630,674003408,"{'leisure': 'pitch', 'sport': 'soccer;athletics;running', 'surface': 'running_track_carpet'}","(6311944315, 6311944316, 6311944317, 6311944318, 6311944319, 6311944320, 6311944321, 6311944322, 6311944323, 6311944324, 6311944325, 6311944326, 6311944315)",soccer;athletics;running,pitch
16631,674003409,{'leisure': 'park'},"(6311944327, 6311944328, 6311944329, 6311944330, 6311944331, 6311944332, 6311944333, 6311944334, 6311944327)",,park
16632,674492707,"{'leisure': 'park', 'name': 'Taman UPRI Makassar - Kampus II'}","(6316614492, 6316614493, 6332983986, 6316614539, 6316614557, 6316614494, 6332983985, 6316614496, 6316614495, 6316614492)",,park
16633,674492709,"{'leisure': 'park', 'name': 'Taman UPRI Makassar'}","(6316614497, 6316614518, 6316614498, 6316614517, 6316614519, 6316614520, 6316614499, 6316614500, 6316614501, 6316614502, 6316614503, 6316614523, 6316614504, 6316614505, 6316614506, 6316641243, 6316614521, 6316614507, 6316614508, 6316641242, 6316641241, 6316641240, 6316641239, 6316614509, 6316614510, 6316614522, 6316614511, 6316614512, 6316614513, 6316614514, 6316614515, 6316614516, 6316614497)",,park
16634,674492716,"{'leisure': 'pitch', 'name': 'Lapangan UPRI Makassar', 'sport': 'soccer'}","(6316614558, 6316614559, 6579961875, 6316614560, 6316614561, 6318036110, 6318036111, 6316614562, 6318036112, 6318036113, 6318036114, 6318036115, 6316614563, 6316614558)",soccer,pitch
16635,674609950,"{'leisure': 'pitch', 'sport': 'soccer', 'surface': 'grass'}","(6317748512, 6317748513, 6317748514, 6317748515, 6317748512)",soccer,pitch
16636,674635209,"{'leisure': 'pitch', 'name': 'Lap. Basket UPRI Makassar', 'sport': 'basketball'}","(6318021554, 6318021555, 6318021556, 6318021557, 6318021554)",basketball,pitch
16637,674635212,"{'leisure': 'pitch', 'name': 'Lap. Voli UPRI Makassar', 'sport': 'volleyball'}","(6318021558, 6318021559, 6318021560, 6318021561, 6318021558)",volleyball,pitch
16638,674861789,"{'leisure': 'pitch', 'lit': 'yes', 'name': 'Lapangan Voli', 'sport': 'volleyball', 'surface': 'concrete'}","(6320104248, 6320104249, 6320104250, 6320104251, 6320104248)",volleyball,pitch
16639,674862364,"{'leisure': 'park', 'name': 'Taman Lingkaran Biru'}","(6320118134, 6320118135, 6346529333, 6320118136, 6320118134)",,park
16640,674893888,{'leisure': 'park'},"(6320432857, 6320432858, 6320432859, 6320432857)",,park
16641,674894117,{'leisure': 'park'},"(6320437893, 6320437894, 6320437895, 6320437893)",,park
16642,674936339,"{'leisure': 'pitch', 'sport': 'soccer'}","(6320846413, 6320846411, 6320846412, 6320846414, 6320846413)",soccer,pitch
16643,675597726,"{'leisure': 'pitch', 'sport': 'tennis'}","(5909012417, 6326875246, 6326875244, 6326875245, 5909012417)",tennis,pitch
16644,675605223,"{'leisure': 'park', 'name': 'Lapangan Wedomartani'}","(6326955527, 3693197761, 3693197782, 6326955530, 6326955527)",,park
16645,675605350,{'leisure': 'park'},"(6326956826, 6326956827, 6326956828, 6326956830, 6326956831, 6326956832, 6326956829, 6326956826)",,park
16646,675607985,{'leisure': 'park'},"(6326983371, 3692640000, 6326983372, 7506634125, 6112248691, 6326983371)",,park
16647,675607987,{'leisure': 'park'},"(6326983373, 3692640016, 6326983374, 6326983375, 6326983373)",,park
16648,675817309,{'leisure': 'park'},"(6329017681, 3692639986, 6329017682, 6112248691, 6329017681)",,park
16649,675926381,{'leisure': 'park'},"(6330123772, 6330123773, 6330123774, 6330123775, 6330123776, 6330123777, 6330123772)",,park
16650,675926583,{'leisure': 'park'},"(6330125436, 6330125437, 6330125438, 6330125439, 6330125440, 6330125436)",,park
16651,675926643,{'leisure': 'park'},"(6330126083, 6330126084, 6330126385, 6330126386, 6330126083)",,park
16652,675926663,{'leisure': 'park'},"(6330125659, 6330125660, 6330125661, 6330125662, 6330125663, 6330125659)",,park
16653,675937664,{'leisure': 'park'},"(6330248210, 6330248211, 6330248212, 6330248210)",,park
16654,675971739,{'leisure': 'park'},"(3663963803, 6330526017, 6331278912, 3663963822, 6331278913, 3663963927, 3663964162, 6331278914, 3663964160, 3663963962, 6330526021, 3663963803)",,park
16655,675971740,{'leisure': 'park'},"(3663963547, 3663963593, 6331278916, 3663963613, 6331278915, 3663963740, 6330526024, 3663963752, 3663963731, 3663963726, 6330526025, 3663963547)",,park
16656,675975490,{'leisure': 'park'},"(5636603553, 6330558881, 3693197548, 6330558872, 5636603549, 5636603553)",,park
16657,675975491,{'leisure': 'park'},"(6330558873, 6330558874, 6330558875, 6330558876, 6330558873)",,park
16658,675975492,{'leisure': 'park'},"(6330558877, 6330558878, 6330558879, 6330558880, 6330558877)",,park
16659,675989387,{'leisure': 'park'},"(3698102790, 3691340656, 6330688730, 6330688731, 6330688718, 3698102790)",,park
16660,675994090,{'leisure': 'park'},"(3691342145, 6330725262, 6330547452, 6330547451, 6330725259, 3691342145)",,park
16661,675994091,{'leisure': 'park'},"(6330725260, 6330725261, 6330725262, 3691342145, 6330725260)",,park
16662,675994092,{'leisure': 'park'},"(3692639988, 6330725263, 6330725264, 6330725265, 3692639988)",,park
16663,676049668,"{'leisure': 'park', 'name': 'Taman Embung Langensari'}","(1522303388, 1522303395, 6331269612, 6331269613, 6331269614, 6331269615, 271845578, 1264446518, 5824989236, 2487549909, 1360933664, 1522303400, 1522303388)",,park
16664,676050313,{'leisure': 'park'},"(3663963521, 3663963524, 3663963532, 3663963526, 3663963521)",,park
16665,676053426,"{'leisure': 'park', 'name': 'Kebun Anggrek'}","(6331309251, 3684311383, 3684311301, 3684311286, 3684311239, 3684311195, 3684311143, 5532347875, 3684310623, 5532346813, 5532346814, 2385175743, 6331309251)",,park
16666,676060001,{'leisure': 'park'},"(3679869711, 6331369727, 6331369728, 6331369729, 6331369730, 6331369731, 3679869718, 3679869704, 3679869692, 3679869711)",,park
16667,676060002,{'leisure': 'park'},"(5191217305, 5529989605, 6331369732, 5191217308, 5191217307, 5191217306, 5191217305)",,park
16668,676060822,{'leisure': 'park'},"(6331377959, 6331377960, 6331377961, 1389406946, 6331377959)",,park
16669,676060823,{'leisure': 'park'},"(1352667236, 6331377963, 5826276145, 1389405005, 1389405039, 1389405008, 1352667231, 1352667234, 1352667233, 1352667235, 1352667236)",,park
16670,676061680,{'leisure': 'park'},"(6331383759, 6331383760, 6331383761, 6331383762, 6331383759)",,park
16671,676061681,{'leisure': 'park'},"(6331383763, 6331383764, 6331383765, 6331383766, 6331383763)",,park
16672,676570955,"{'leisure': 'pitch', 'lit': 'no', 'sport': 'soccer', 'surface': 'grass'}","(6335674112, 6335674113, 6335674114, 6335674115, 6335674112)",soccer,pitch
16673,676696902,{'leisure': 'park'},"(6336812737, 6336812739, 6336812740, 6336812732, 6336812736, 6336812737)",,park
16674,676945597,"{'leisure': 'park', 'name': 'Pangandaran Sunset'}","(6338904645, 6338904646, 6338904647, 6338904648, 6338904645)",,park
16675,677199802,{'leisure': 'park'},"(6340983740, 6340983741, 6340983742, 6340983743, 6340983744, 6340983745, 6340983740)",,park
16676,677199803,{'leisure': 'park'},"(6340983746, 6340983747, 6340983748, 6340983749, 6340983746)",,park
16677,677199804,{'leisure': 'park'},"(6340983750, 6340983751, 6340983752, 6340983753, 6340983754, 6340983755, 6340983750)",,park
16678,677363323,"{'leisure': 'pitch', 'lit': 'no', 'name': 'Lapangan Wonosuko', 'sport': 'soccer'}","(6342510826, 6342510827, 6342510828, 6342510829, 6342510826)",soccer,pitch
16679,677373998,"{'leisure': 'pitch', 'name': 'Lapangan Kalianyar', 'sport': 'soccer'}","(6342603410, 6342603411, 6342603412, 6342603413, 6342603410)",soccer,pitch
16680,677373999,"{'leisure': 'pitch', 'name': 'Lapangan Jambesari', 'sport': 'soccer'}","(6342603414, 6342603415, 6342603416, 6342603417, 6342603414)",soccer,pitch
