,id,tags,lonlat,amenity_name,shop,healthcare
5647,188905603,"{'amenity': 'hospital', 'building': 'yes'}","(1995328019, 1995328015, 1995328010, 1995328012, 1995328019)",hospital,,
5648,188905604,"{'amenity': 'hospital', 'building': 'yes'}","(1995328031, 1995328027, 1995328029, 1995328036, 1995328031)",hospital,,
5649,188905605,"{'amenity': 'hospital', 'building': 'yes'}","(1995328038, 1995328034, 1995328040, 1995328042, 1995328038)",hospital,,
5650,188905606,"{'amenity': 'hospital', 'building': 'yes'}","(1995328021, 1995328017, 1995328023, 1995328025, 1995328021)",hospital,,
5651,188924652,"{'amenity': 'hospital', 'emergency': 'yes'}","(1995535783, 1995535781, 7389224108, 1995535780, 7389224107, 7389224106, 1995535778, 1995535779, 1995535783)",hospital,,
5652,189314798,"{'name': 'Pustu Kondas', 'source': 'Bing', 'amenity': 'hospital', 'name:id': 'Puskesmas Pembantu', 'operator': 'Pemerintah', 'designation': 'Puskesmas Pembantu'}","(1999572535, 1999572532, 1999572534, 1999572533, 1999572535)",hospital,,
5653,189315483,"{'source': 'Bing', 'amenity': 'hospital', 'emergency': 'no', 'designation': 'Polindes'}","(1999576293, 1999576300, 1999576288, 1999576295, 1999576293)",hospital,,
5654,189318640,"{'name': 'Pustu', 'amenity': 'clinic', 'clinic:type_id': 'puskesdes'}","(1999600017, 1999600011, 1999600018, 1999600021, 1999600017)",clinic,,
5655,189505614,"{'amenity': 'clinic', 'building': 'yes', 'name': 'Posyandu Mawar Dusun Pakalli', 'social_facility:type_id': 'posyandu'}","(2001090566, 2001090568, 2001090569, 2001090567, 2001090566)",clinic,,
5656,189616175,{'amenity': 'toilets'},"(2002019714, 2002019712, 2002019713, 2002019716, 2002019714)",toilets,,
5657,189627440,"{'amenity': 'clinic', 'building': 'yes', 'operator': 'Posyandu Bidi Hunggar'}","(2002176351, 2002176349, 2002176348, 2002176350, 2002176351)",clinic,,
5658,189628483,{'amenity': 'toilets'},"(2002183786, 2002183775, 2002183784, 2002183792, 2002183786)",toilets,,
5659,189629197,{'amenity': 'toilets'},"(2002190412, 2002190410, 2002190411, 2002190413, 2002190412)",toilets,,
5660,189629470,"{'name': 'Puskesmas Tanarara', 'amenity': 'hospital', 'building': 'yes'}","(2002192816, 2002192817, 2002192832, 2213406277, 2213406279, 2213406281, 2213406284, 2002192829, 2002192816)",hospital,,
5661,189629488,"{'name': 'Puskesmas Tanarara', 'amenity': 'hospital', 'building': 'yes'}","(2002192803, 2002192795, 2002192796, 2002192804, 2002192803)",hospital,,
5662,189629524,"{'name': 'Puskesmas Tanarara', 'amenity': 'hospital', 'building': 'yes'}","(2002192841, 2002192831, 2002192837, 2002192847, 2002192841)",hospital,,
5663,189629546,"{'name': 'Puskesmas Tanarara', 'amenity': 'hospital', 'building': 'yes'}","(2002192845, 2002192838, 2002192840, 2002192848, 2002192845)",hospital,,
5664,189629585,"{'name': 'Puskesmas Tanarara', 'amenity': 'hospital', 'building': 'yes'}","(2002192786, 2002192798, 2002192792, 2002192781, 2002192786)",hospital,,
5665,189629601,"{'name': 'Puskesmas Tanarara', 'amenity': 'hospital', 'building': 'yes'}","(2002192820, 2002192810, 2002192811, 2002192821, 2002192820)",hospital,,
5666,189629607,"{'name': 'Puskesmas Tanarara', 'amenity': 'hospital', 'building': 'yes'}","(2002192809, 2002192797, 2002192799, 2002192813, 2002192809)",hospital,,
5667,189629617,"{'name': 'Puskesmas Tanarara', 'amenity': 'hospital', 'building': 'yes'}","(2002192807, 2002192826, 2002192827, 2267870844, 2267870843, 2267870841, 2267870842, 2267870839, 2267870840, 2002192808, 2002192807)",hospital,,
5668,189630531,{'amenity': 'toilets'},"(2002199524, 2002199523, 2002199525, 2002199526, 2002199524)",toilets,,
5669,189630675,{'amenity': 'toilets'},"(2002201083, 2002201079, 2002201085, 2002201087, 2002201083)",toilets,,
5670,189631441,{'amenity': 'toilets'},"(2002207224, 2002207223, 2002207225, 2002207226, 2002207224)",toilets,,
5671,189632849,"{'addr:city': 'Waingapu', 'addr:country': 'ID', 'addr:housenumber': '4', 'addr:postcode': '87111', 'addr:street': 'Jalan Nangka', 'amenity': 'hospital', 'building': 'yes', 'email': 'rsuimanuel@yahoo.com', 'fax': '+62 0387 61109', 'name': 'RSU Imanuel Sumba', 'phone': '+62 387 62890'}","(5129798099, 5129798109, 2002218864, 5129798108, 5129798105, 1367466068, 5129798107, 5129798106, 5129798110, 5129798100, 5129798095, 5129798103, 5129798104, 5129798096, 2002218853, 2002218861, 5129798097, 5129798102, 5129798101, 5129798098, 5129798099)",hospital,,
5672,189632850,"{'addr:city': 'Waingapu', 'addr:country': 'ID', 'addr:district': 'Kabupaten Sumba Timur', 'addr:housenumber': '54', 'addr:province': 'Provinsi Nusa Tenggara Timur', 'addr:street': 'Jalan Adam Malik', 'addr:subdistrict': 'Kecamatan Kota Waingapu', 'addr:suburb': 'Kelurahan Kambajawa', 'amenity': 'hospital', 'emergency': 'yes', 'name': 'RSUD Umbu Rara Meha', 'phone': '+62 0387 61302'}","(5195632983, 5195632982, 5195632981, 5195632980, 5195632979, 5195632978, 5195632977, 5195632976, 5195632975, 5195632974, 5195632973, 5195632972, 5195632971, 5195632970, 5195632969, 5195632968, 5195632967, 5195632966, 5195632965, 5195632964, 5195632963, 5195632962, 5195632961, 5195632960, 5195632959, 5195632958, 5195632957, 5195632956, 5195632955, 5195632954, 5195632983)",hospital,,
5673,189633226,"{'name': 'MCK', 'amenity': 'toilets', 'building': 'yes'}","(2002221469, 2002221472, 2002221471, 2002221468, 2002221469)",toilets,,
5674,189634540,"{'name': 'MCK', 'amenity': 'toilets', 'building': 'yes'}","(2002232302, 2002232306, 2002232304, 2002232301, 2002232302)",toilets,,
5675,189638694,"{'name': 'Polindes Laipandak', 'amenity': 'hospital', 'building': 'yes'}","(2002289794, 2002289793, 2002289809, 2002289811, 2002289794)",hospital,,
5676,189642815,"{'name': 'Pustu Laimeta', 'amenity': 'hospital', 'building': 'yes'}","(2002330230, 2002330229, 2002330231, 2002330234, 2002330230)",hospital,,
5677,189792505,"{'name': 'Pustu', 'amenity': 'hospital', 'building': 'yes'}","(2003978258, 2003978252, 2003978250, 2003978257, 2003978258)",hospital,,
5678,189795495,"{'name': 'Apotek Taufik farma', 'amenity': 'hospital', 'building': 'yes', 'emergency': 'no'}","(2003999797, 2003999785, 2003999786, 2003999798, 2003999797)",hospital,,
5679,189810729,"{'amenity': 'clinic', 'building': 'clinic', 'healthcare': 'clinic', 'name': 'Puskesmas'}","(2004126621, 2004126605, 2004126600, 2004126611, 2004126621)",clinic,,clinic
5680,189811049,"{'amenity': 'clinic', 'building': 'clinic', 'healthcare': 'clinic', 'id': '0', 'name': 'Puskesmas'}","(2004127982, 2004127984, 2004127978, 2004127977, 2004127982)",clinic,,clinic
5681,189821284,"{'amenity': 'toilets', 'building': 'yes', 'fungsi_bgn': 'WC/KM Umum'}","(2004299684, 2004299669, 2004299653, 2004299667, 2004299684)",toilets,,
5682,189821548,"{'amenity': 'hospital', 'building': 'yes', 'fungsi_bgn': 'Puskesmas'}","(2004297299, 2004297457, 2004297308, 2004297166, 2004297299)",hospital,,
5683,189829437,"{'amenity': 'hospital', 'building': 'yes', 'id': '533'}","(2004426120, 2004426045, 2004426002, 2004426080, 2004426120)",hospital,,
5684,189844447,"{'name': 'Fasilitas Kesehatan', 'amenity': 'hospital', 'building': 'yes'}","(2004603593, 2004603590, 2004603576, 2004603581, 2004603593)",hospital,,
5685,189844449,"{'name': 'Fasilitas MCK', 'amenity': 'toilets', 'building': 'yes'}","(2004588852, 2004588893, 2004588854, 2004588795, 2004588852)",toilets,,
5686,189844450,"{'name': 'Fasilitas MCK', 'amenity': 'toilets', 'building': 'yes'}","(2004588785, 2004588762, 2004588731, 2004588760, 2004588785)",toilets,,
5687,189844478,"{'addr:full': 'Jl. Tentara Pelajar', 'amenity': 'clinic', 'building': 'yes', 'name': 'Puskesmas Muntilan 2', 'operator:type': 'government'}","(2004595548, 2004595639, 2004595681, 2004595574, 2004595569, 2004595560, 2004595570, 2004595538, 2004595475, 2004595536, 2004595545, 2004595551, 2004595548)",clinic,,
5688,189845950,"{'addr:full': 'Jl. Tentara Pelajar', 'amenity': 'clinic', 'building': 'yes', 'name': 'Puskesmas Muntilan 2', 'operator:type': 'government'}","(2004595697, 2004595758, 2004595623, 2004595579, 2004595697)",clinic,,
5689,189846259,"{'amenity': 'doctors', 'building': 'yes', 'name': 'Klinik Bidan Bu Lilik'}","(2004594358, 2004594284, 2004594115, 2004594274, 2004594358)",doctors,,
5690,189847389,"{'name': 'Puskesmas', 'amenity': 'hospital', 'building': 'yes'}","(2004596557, 2004596514, 2004596367, 2004596415, 2004596557)",hospital,,
5691,189847400,"{'name': 'Tempat Bersalin', 'amenity': 'hospital', 'building': 'yes'}","(2004590175, 2004590187, 2004590160, 2004590147, 2004590175)",hospital,,
5692,189937070,"{'amenity': 'hospital', 'building': 'yes'}","(2005478229, 2005478173, 2005478191, 2005478240, 2005478229)",hospital,,
5693,189937071,"{'amenity': 'hospital', 'building': 'yes'}","(2005474605, 2005474593, 2005474567, 2005474582, 2005474605)",hospital,,
5694,189938592,"{'amenity': 'hospital', 'building': 'yes'}","(2005478948, 2005478914, 2005478933, 2005478962, 2005478948)",hospital,,
5695,189989183,"{'amenity': 'hospital', 'building': 'yes', 'id': '19', 'name': 'puskesmas pembantu blongkeng'}","(5102742522, 5102742525, 5102742528, 5102742527, 5102742526, 5102742524, 5102742531, 2005748974, 2005748976, 5102742532, 2005958892, 2005958896, 2005958895, 5102742521, 5102742523, 5102742530, 5102742529, 5102742522)",hospital,,
5696,189991730,"{'addr:city': 'Baubau', 'addr:postcode': '93724', 'building': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital'}","(2005979014, 2005979012, 2005979019, 2005979020, 2005979014)",,,hospital
5697,189991731,"{'addr:city': 'Baubau', 'addr:postcode': '93724', 'building': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital'}","(2005979024, 2005979023, 2005979029, 2005979032, 2005979024)",,,hospital
5698,189991732,"{'addr:city': 'Baubau', 'addr:postcode': '93724', 'building': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital'}","(2005979043, 2005979031, 2005979028, 2005979040, 2005979043)",,,hospital
5699,189991733,"{'addr:city': 'Baubau', 'addr:postcode': '93724', 'building': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital'}","(2005979042, 2005979035, 2005979034, 2005979039, 2005979042)",,,hospital
5700,189991734,"{'addr:city': 'Baubau', 'addr:postcode': '93724', 'building': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital'}","(2005979038, 2005979027, 2005979026, 2005979036, 2005979038)",,,hospital
5701,189991735,"{'addr:city': 'Baubau', 'addr:postcode': '93724', 'building': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital'}","(2005979009, 2005979008, 2005979015, 2005979017, 2005979009)",,,hospital
5702,189991736,"{'addr:city': 'Baubau', 'addr:postcode': '93724', 'building': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital'}","(2005979033, 2005979030, 2005979045, 2005979046, 7472074650, 2005979033)",,,hospital
5703,189991737,"{'addr:city': 'Baubau', 'addr:postcode': '93724', 'building': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital'}","(2005979047, 2005979041, 2005979037, 2005979044, 2005979047)",,,hospital
5704,189991738,"{'addr:city': 'Baubau', 'addr:postcode': '93724', 'building': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital'}","(2005979013, 2005979010, 2005979018, 2005979021, 2005979013)",,,hospital
5705,189991739,"{'addr:city': 'Baubau', 'addr:postcode': '93724', 'building': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital'}","(2005979016, 2005979011, 2005979022, 2005979025, 2005979016)",,,hospital
5706,190131314,"{'addr:city': 'Bogor', 'addr:full': 'Jalan Siliwangi No.11', 'amenity': 'hospital', 'building': 'hospital', 'name': 'RS Vania', 'operator:type': 'private'}","(2007382804, 2007382781, 2007382774, 2007382759, 2007382785, 2007382852, 2007382804)",hospital,,
5707,190256442,"{'name': 'Pustu Desa Kabol', 'amenity': 'hospital', 'building': 'yes', 'clinic:type_id': 'pustu'}","(2008488527, 2008488528, 2008488525, 2008488523, 2008488527)",hospital,,
5708,190518060,"{'amenity': 'hospital', 'building': 'yes'}","(2011569976, 2011570020, 2011570057, 2011570047, 2011569976)",hospital,,
5709,190536381,"{'amenity': 'toilets', 'building': 'yes'}","(2011841388, 2011841387, 2011841389, 2011841390, 2011841388)",toilets,,
5710,190536872,"{'addr:full': 'Dusun Temanem', 'amenity': 'clinic', 'building': 'yes', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'plastered', 'building:walls': 'brick', 'id': '0', 'name': 'Polindes Adikarto'}","(2011844477, 2011844517, 2011844442, 2011844415, 2011844477)",clinic,,
5711,190555838,"{'name': 'Rumah Sakit Bhayangkara', 'amenity': 'hospital', 'building': 'yes', 'addr:street': 'Jalan Suharso Lorong Polda'}","(2012037734, 2012037863, 2012037869, 2012037735, 2012037734)",hospital,,
5712,190562960,"{'name': 'Puskesmas', 'source': 'survey', 'amenity': 'hospital', 'emergency': 'yes'}","(2012093229, 2012093245, 2012093227, 2012093240, 2012093238, 2012093247, 2012093236, 2012093243, 2012093229)",hospital,,
5713,190586657,"{'name': 'PRAKTEK dr. Ketut (Kandungan)', 'amenity': 'doctors', 'building': 'yes', 'opening_hours': 'Mo-Fr 08:30-20:00'}","(2012330007, 2012330019, 2012330033, 2012330020, 2012330007)",doctors,,
5714,190680490,"{'name': 'MCK', 'amenity': 'toilets', 'building': 'yes'}","(2013171776, 2013171774, 2013171775, 2013171777, 2013171776)",toilets,,
5715,190681267,"{'addr:street': 'Jalan Yos Sudarso', 'amenity': 'clinic', 'building': 'yes', 'name': 'Puskesmas Talise'}","(2013195623, 5939770249, 2013195624, 2013195626, 2013195625, 2013195623)",clinic,,
5716,190721575,{'amenity': 'toilets'},"(2013583983, 2013583985, 2013583986, 2013583987, 2013583988, 2013583984, 2013583983)",toilets,,
5717,190862621,"{'amenity': 'hospital', 'building': 'yes'}","(2014671536, 2014671538, 2014671677, 2014671675, 2014671536)",hospital,,
5718,190874337,"{'name': 'Rumah Sakit Bhayangkara', 'amenity': 'hospital', 'building': 'yes', 'addr:street': 'Jalan Suharso Lorong Polda'}","(2014792935, 2014792940, 2014792943, 2014792937, 2014792935)",hospital,,
5719,190931058,"{'amenity': 'hospital', 'building': 'residential'}","(2015244873, 2015245019, 2015245942, 2015245569, 2015245209, 2015245299, 2015244873)",hospital,,
5720,191325977,"{'name': 'balai posyandu', 'amenity': 'hospital', 'building': 'yes'}","(2019169187, 2019169189, 2019169193, 2019169191, 2019169187)",hospital,,
5721,191430491,{'amenity': 'pharmacy'},"(2020068516, 2020068515, 2020068511, 2020068514, 2020068516)",pharmacy,,
5722,191511789,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Sekip', 'amenity': 'clinic', 'backup_generator': 'no', 'building': 'clinic', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '<50', 'emergency': 'no', 'name': 'Puskesmas Utan Kayu Selatan', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2017'}","(2021064170, 2021064179, 2021064115, 2021064175, 2021064170)",clinic,,
5723,191661421,"{'name': 'RS Dr. Oen Sawit', 'amenity': 'hospital', 'emergency': 'yes'}","(2022475358, 2022475359, 2022475361, 2022475360, 2022475358)",hospital,,
5724,192025228,"{'amenity': 'clinic', 'building': 'yes'}","(2025909342, 2025909346, 2025909348, 2025909344, 2025909342)",clinic,,
5725,192050233,"{'addr:full': 'Jalan Raya Kurau RT1 RW 5 Kurau Pagang', 'amenity': 'clinic', 'building': 'yes', 'name': 'Klinik Bersalin Mami'}","(2026098159, 2026098249, 2026098290, 2026098219, 2026098159)",clinic,,
5726,192051110,"{'name': 'Polindes Waihibur', 'amenity': 'clinic', 'building': 'yes', 'clinic:type_id': 'puskesdes'}","(2026107304, 2026107294, 2026107286, 2026107284, 2026107270, 2026107273, 2026107267, 2026107274, 2026107301, 2026107295, 2026107304)",clinic,,
5727,192051133,"{'amenity': 'toilets', 'building': 'yes', 'operator': 'Sekolah'}","(2026107349, 2026107350, 2026107358, 2026107356, 2026107349)",toilets,,
5728,192063912,"{'name': 'Polindes Lumbumanggiit (Lama)', 'amenity': 'hospital', 'building': 'yes'}","(2026230811, 2026230843, 2026230821, 2026230798, 2026230811)",hospital,,
5729,192063925,"{'name': 'Pustu Lainjanji', 'amenity': 'hospital', 'building': 'yes'}","(2026231029, 2345826907, 2345826910, 2026231031, 2346757600, 2026231037, 2345826905, 2345826909, 2026231029)",hospital,,
5730,192064382,"{'name': 'Polindes Lumbumanggit (Baru)', 'amenity': 'hospital', 'building': 'yes'}","(2026230910, 2361190288, 2361190287, 2361190285, 2361190286, 2026230876, 2026230887, 2026230920, 2026230910)",hospital,,
5731,192168303,"{'amenity': 'toilets', 'building': 'yes', 'operator': 'Sekolah'}","(2027333862, 2027333856, 2027333861, 2027333868, 2027333862)",toilets,,
5732,192181581,"{'amenity': 'toilets', 'building': 'yes', 'operator': 'MCK'}","(2027461931, 2027461929, 2027461930, 2027461932, 2027461931)",toilets,,
5733,192182075,"{'amenity': 'clinic', 'building': 'yes'}","(2027467321, 2027467306, 2027467301, 2027467320, 2027467321)",clinic,,
5734,192373499,"{'amenity': 'clinic', 'building': 'yes', 'clinic:type_id': 'puskesdes', 'name': 'Polindes Karuni'}","(2029370802, 2029370798, 2029370804, 2029370807, 2029370802)",clinic,,
5735,192388776,"{'name': 'Puskesmas', 'amenity': 'clinic', 'building': 'yes', 'clinic:type_id': 'puskesmas'}","(2029475211, 2029475217, 2029475226, 2029475222, 2029475211)",clinic,,
5736,192915985,"{'amenity': 'hospital', 'building': 'yes', 'building:levels': '2', 'building:roof': 'tile', 'building:structure': 'reinforced_masonry', 'building:use': 'Rumah Sakit', 'building:walls': 'brick', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Rumah Sakit Siti Khadijah'}","(2034520034, 2034520033, 2034520041, 2034520040, 2034520037, 2034520076, 2034520073, 2034520101, 2034520102, 2034520108, 2034520112, 2034520111, 2034520118, 2034520122, 2034520121, 2034520034)",hospital,,hospital
5737,192937552,"{'name': 'RS. Catherine Both', 'amenity': 'hospital', 'building': 'yes', 'building:use': 'rumah sakit', 'building:roof': 'genteng.', 'building:walls': 'brick', 'building:levels': '2', 'building:structure': 'beton bertulang dengan penguat'}","(2034703010, 2034703049, 2034703048, 2034703036, 2034703033, 2034703029, 2034703030, 2034703021, 2034703019, 2034703008, 2034703010)",hospital,,
