,id,tags,lonlat,amenity_name,emergency
2173,6831874883,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.4123897, -7.6865539)",,fire_hydrant
2174,6831885889,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41256010000014, -7.687476400000002)",,fire_hydrant
2175,6831885893,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41430520000014, -7.686501500000002)",,fire_hydrant
2176,6831885907,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41472260000015, -7.686574600000002)",,fire_hydrant
2177,6831997331,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41467990000012, -7.688336000000001)",,fire_hydrant
2178,6831997337,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41441240000013, -7.687211100000001)",,fire_hydrant
2179,6831997341,"{'emergency': 'assembly_point', 'name': 'Assembly Point', 'service': 'emergency_access'}","(110.41393470000014, -7.688613300000001)",,assembly_point
2180,6831997346,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41464020000014, -7.688614500000001)",,fire_hydrant
2181,6831997350,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41425280000014, -7.6868593)",,fire_hydrant
2182,6831997353,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41420950000014, -7.6873268)",,fire_hydrant
2183,6831997355,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41397060000014, -7.6885902999999995)",,fire_hydrant
2184,6831997358,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41444860000014, -7.6869941)",,fire_hydrant
2185,6832342533,"{'emergency': 'assembly_point', 'name': 'Assembly Point'}","(110.41551190000037, -7.688629000000005)",,assembly_point
2186,6832342537,"{'emergency': 'assembly_point', 'name': 'Assembly Point'}","(110.41566420000036, -7.687693400000006)",,assembly_point
2187,6832342552,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41563880000035, -7.688114000000006)",,fire_hydrant
2188,6832342564,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41517040000033, -7.687084600000005)",,fire_hydrant
2189,6832342567,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41517050000033, -7.6879010000000045)",,fire_hydrant
2190,6832342568,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41512980000033, -7.687748600000004)",,fire_hydrant
2191,6832342575,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41556930000033, -7.687799500000005)",,fire_hydrant
2192,6832342583,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41556360000033, -7.688697400000004)",,fire_hydrant
2193,6832348294,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41549520000034, -7.687162600000006)",,fire_hydrant
2194,6833588093,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.4173507000004, -7.687452899999986)",,fire_hydrant
2195,6833588122,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41823420000036, -7.687440199999987)",,fire_hydrant
2196,6833588128,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41821720000036, -7.687018199999987)",,fire_hydrant
2197,6833588152,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41648060000037, -7.687369699999985)",,fire_hydrant
2198,6833706218,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41307410000036, -7.690154699999989)",,fire_hydrant
2199,6833706236,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.4168220000004, -7.68765519999999)",,fire_hydrant
2200,6833706240,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.4133783000004, -7.69028359999999)",,fire_hydrant
2201,6833706283,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41312240000042, -7.69071999999999)",,fire_hydrant
2202,6833713192,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41812480000044, -7.687696499999988)",,fire_hydrant
2203,6833713193,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41295710000044, -7.690769599999988)",,fire_hydrant
2204,6841078037,{'amenity': 'police'},"(128.18778740000002, -3.6879577000000023)",police,
2205,6841413253,"{'amenity': 'police', 'name': 'KOBAN Jatimulya', 'operator': 'Kepolisian Resort Metro Bekasi'}","(107.0187062000003, -6.266860999999984)",police,
2206,6845771137,"{'amenity': 'police', 'name': 'Polsek Baros', 'source': 'Pemetaan partisipatif PMI untuk kesiapsiagaan gempa'}","(106.9394105999999, -6.964389099999986)",police,
2207,6847286185,"{'addr:postcode': '78813', 'addr:street': 'Jalan Poros Ketapang Sukadana, Sungai Awan Kiri, Muara Pawan, Ketapang, Kalimantan Barat, Indonesia', 'amenity': 'police', 'name:en': 'Muara Pawan District Police', 'opening_hours': '24/7'}","(109.99746669999953, -1.7392015000000152)",police,
2208,6859226340,"{'addr:city': 'Batam', 'addr:housenumber': 'Komp. Lumbung Rejeki Blok C No.4', 'addr:postcode': '29434', 'addr:street': 'Jl.Sultan Abdurrahman', 'amenity': 'hospital', 'emergency': 'no', 'healthcare': 'hospital', 'healthcare:speciality': 'dentist;implantology;orthodontics', 'internet_access': 'yes', 'name': 'Khalila Batam Dental Care Nagoya', 'operator': 'KBDC', 'operator:type': 'private', 'phone': '+627784088288'}","(104.0110979999999, 1.148895099999999)",hospital,no
2209,6865935835,"{'amenity': 'police', 'name': 'Pos Polisi Baloi'}","(104.00678049999986, 1.1321290000000097)",police,
2210,6874544549,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41149310000016, -7.688494399999985)",,fire_hydrant
2211,6880159184,"{'addr:city': 'Baucau', 'addr:postcode': '3345', 'addr:street': 'Estrada', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'CENTRO SAUDE DE LAISOROLAI'}","(126.53466639999971, -8.653861600000017)",hospital,yes
2212,6883986186,{'amenity': 'fire_station'},"(106.65667320000071, -6.107795400000011)",fire_station,
2213,6904175185,"{'amenity': 'fire_station', 'name': 'Pemadam Kebakaran Ciamis'}","(108.31392610000007, -7.319385000000005)",fire_station,
2214,6908541286,{'amenity': 'police'},"(106.69534009999987, -6.106016000000002)",police,
2215,6912887085,{'amenity': 'police'},"(106.63366380000008, -6.169064600000001)",police,
2216,6915337985,"{'amenity': 'police', 'name:en': '(International) Drivers Licence Checkpoint somewhere here'}","(115.14780790000009, -8.820792299999976)",police,
2217,6929472518,"{'emergency': 'assembly_point', 'name': 'Assembly Point'}","(110.41027280000098, -7.686616599999996)",,assembly_point
2218,6929472525,{'emergency': 'fire_hydrant'},"(110.41261780000099, -7.686882699999996)",,fire_hydrant
2219,6929472534,"{'emergency': 'assembly_point', 'name': 'Assembly Point'}","(110.410580600001, -7.687043699999997)",,assembly_point
2220,6929472553,{'emergency': 'fire_hydrant'},"(110.41085640000102, -7.687400199999996)",,fire_hydrant
2221,6929472555,{'emergency': 'fire_hydrant'},"(110.41283850000102, -7.687159299999996)",,fire_hydrant
2222,6929472557,{'emergency': 'fire_hydrant'},"(110.40995640000102, -7.687150599999996)",,fire_hydrant
2223,6933732596,"{'emergency': 'fire_hydrant', 'name': 'Hydrant Box', 'service': 'emergency_access'}","(110.410952, -7.68647949999999)",,fire_hydrant
2224,6933732601,"{'emergency': 'fire_hydrant', 'name': 'Hydrant Box', 'service': 'emergency_access'}","(110.4108493, -7.68632159999999)",,fire_hydrant
2225,6933732613,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41473110000001, -7.686481099999989)",,fire_hydrant
2226,6933732618,"{'emergency': 'fire_hydrant', 'service': 'emergency_access'}","(110.41430320000002, -7.686430199999989)",,fire_hydrant
2227,6933732622,"{'emergency': 'assembly_point', 'name': 'Assembly Point', 'service': 'emergency_access'}","(110.41253030000001, -7.688342599999989)",,assembly_point
2228,6934455323,"{'emergency': 'fire_hydrant', 'name': 'Hydrant Pillar'}","(110.41051369999991, -7.685986799999971)",,fire_hydrant
2229,6934455329,"{'emergency': 'fire_hydrant', 'name': 'Hydrant Pillar'}","(110.4103911999999, -7.686627899999971)",,fire_hydrant
2230,6934455330,"{'emergency': 'fire_hydrant', 'name': 'Hydrant Box', 'service': 'emergency_access'}","(110.41175989999991, -7.688173099999971)",,fire_hydrant
2231,6934455331,"{'emergency': 'fire_hydrant', 'name': 'Hydrant Pillar'}","(110.41111309999991, -7.6867378999999705)",,fire_hydrant
2232,6934455334,"{'emergency': 'fire_hydrant', 'name': 'Hydrant Pillar'}","(110.41131749999992, -7.686290799999971)",,fire_hydrant
2233,6934455336,"{'emergency': 'fire_hydrant', 'name': 'Hydrant Box', 'service': 'emergency_access'}","(110.41181599999993, -7.687955199999971)",,fire_hydrant
2234,6934455337,"{'emergency': 'fire_hydrant', 'name': 'Hydrant Pillar', 'service': 'emergency_access'}","(110.41086109999993, -7.686326699999971)",,fire_hydrant
2235,6934455340,"{'emergency': 'fire_hydrant', 'name': 'Hydrant Pillar', 'service': 'emergency_access'}","(110.41096069999993, -7.686481299999971)",,fire_hydrant
2236,6953069676,"{'emergency': 'siren', 'name': 'EWS Semeru (Rencana)', 'siren:purpose': 'volcano', 'siren:type': 'electronic'}","(112.9555833999995, -8.200291599999987)",,siren
2237,6970851643,"{'amenity': 'police', 'name': 'kantor polisi'}","(120.17595970000006, -2.8172130999999987)",police,
2238,6970851644,{'amenity': 'police'},"(120.17623790000006, -2.8172608999999986)",police,
2239,6978532353,"{'amenity': 'police', 'name': 'Polsek Bengkong'}","(104.03841020000004, 1.1658117999999993)",police,
2240,6986428642,{'emergency': 'rekomendasi titik pengungsian'},"(128.3340454, -3.3107646000000037)",,rekomendasi titik pengungsian
2241,6986428646,{'emergency': 'rekomendasi titik pengungsian'},"(128.3341527, -3.310901200000004)",,rekomendasi titik pengungsian
2242,6986428650,{'emergency': 'rekomendasi titik pengungsian'},"(128.3486621, -3.326472100000004)",,rekomendasi titik pengungsian
2243,6994292284,"{'emergency': 'ambulance_station', 'name': 'Mobil Siaga Desa'}","(110.04746320000005, -7.5593004)",,ambulance_station
2244,6998100114,{'amenity': 'police'},"(115.60306809999967, -8.383240300000015)",police,
2245,6998117512,{'amenity': 'police'},"(115.6030680999999, -8.383240299999999)",police,
2246,7007931423,"{'amenity': 'fire_station', 'name': 'UPTB Pemadam Kebakaran'}","(101.02071220000015, 0.3333790999999863)",fire_station,
2247,7020275183,{'amenity': 'fire_station'},"(114.61811400000005, -3.314350699999998)",fire_station,
2248,7023643861,"{'addr:city': 'Selatpanjang', 'addr:street': 'Jl. Pembangunan I', 'amenity': 'police', 'name': 'Mako Polres Kep. Meranti', 'opening_hours': '24/7'}","(102.71572700000063, 1.0082490000000195)",police,
2249,7038944999,"{'amenity': 'police', 'name': 'Police'}","(117.14343999999986, -8.410444300000004)",police,
2250,7100564958,{'amenity': 'police'},"(100.36322310000017, -0.9612094000000244)",police,
2251,7132599220,"{'amenity': 'police', 'name': 'Pos Pintu Keluar FISIP UI', 'opening_hours': 'Mo-Fr 08:00-17:00'}","(106.83059979999986, -6.362247999999993)",police,
2252,7132599221,"{'amenity': 'police', 'name': 'Pos Pintu Masuk FISIP UI', 'opening_hours': 'Mo-Fr 06:00-23:00'}","(106.82933319999987, -6.361581099999993)",police,
2253,7132599222,"{'amenity': 'police', 'name': 'Pos Parkir Motor FISIP UI', 'opening_hours': 'Mo-Fr 06:00-22:00'}","(106.82857949999986, -6.362687399999993)",police,
2254,7147755725,"{'emergency': 'no', 'healthcare': 'yes', 'name': 'POSYANDU KECUBUNG'}","(111.45051059999979, -2.8764835000000413)",,no
2255,7147755749,"{'amenity': 'police', 'name': 'POLISI AIR'}","(111.45883579999979, -2.8695025000000416)",police,
2256,7158814765,"{'emergency': 'landing_site', 'name': 'Larye'}","(139.9773324000002, -4.64224730000002)",,landing_site
2257,7168089458,"{'addr:city': 'Kabupaten Kediri', 'addr:postcode': '64151', 'addr:street': 'Jalan Raya Nganjuk - Kediri', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'PUSKESMAS GROGOL', 'phone': '+62354773233'}","(111.97362970000039, -7.753363600000013)",hospital,yes
2258,7168089462,"{'addr:city': 'Kabupaten Kediri', 'addr:postcode': '64151', 'addr:street': 'Jalan Raya Nganjuk - Kediri', 'amenity': 'police', 'name': 'Polsek Grogol', 'phone': '+62354771012'}","(111.97386660000039, -7.753973800000013)",police,
2259,7168264222,"{'amenity': 'police', 'name': 'Polsek Tugumulyo'}","(102.9458641999997, -3.2041798999999944)",police,
2260,7168495149,"{'amenity': 'police', 'name': 'Polres Musi Rawas'}","(103.01011920000006, -3.2438994000000054)",police,
2261,7175082781,"{'amenity': 'police', 'name': 'Polres Halmahera Selatan'}","(127.49870449999987, -0.6447250000000031)",police,
2262,7181699016,"{'amenity': 'police', 'name': 'Dirut Polisi Pengairan'}","(123.51124139999996, -10.222088699999981)",police,
2263,7189007252,{'amenity': 'police'},"(120.60807989999978, -8.814528500000009)",police,
2264,7189151119,"{'emergency': 'fire_hydrant', 'fire_hydrant:position': 'parking_lot', 'fire_hydrant:type': 'pillar'}","(106.80139050000007, -6.202312699999988)",,fire_hydrant
2265,7196771386,{'amenity': 'police'},"(121.97689459999987, -8.795865799999993)",police,
2266,7203790469,"{'amenity': 'police', 'name': 'Pos Polisi Liang Anggang'}","(114.69979149999998, -3.4457480000000014)",police,
2267,7210976330,"{'addr:city': 'pilip 5 karet', 'addr:housenumber': 'rt 1 rw 2', 'addr:postcode': '30758', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'tower xl indosat', 'operator': 'xl, indosat, smartfren', 'operator:type': 'public'}","(104.1968508000003, -2.93478129999999)",hospital,yes
2268,7217554624,"{'amenity': 'police', 'name': 'Kantor Polisi'}","(109.6456828999998, -6.9706309999999885)",police,
2269,7227741691,{'amenity': 'police'},"(114.58962880000011, -3.2892572999999983)",police,
2270,7244612576,{'emergency': 'fire_hose'},"(109.0284379000001, -6.993582300000002)",,fire_hose
2271,7260804685,"{'amenity': 'police', 'name:en': 'Pospol karangan'}","(117.65675570000003, 1.3522151999999927)",police,
2272,7261767687,"{'amenity': 'police', 'name:en': 'Boarder opens 8am - Sundays closed'}","(124.39196039999997, -9.360848100000005)",police,
2273,7273373730,{'amenity': 'police'},"(124.09952099999926, 0.9178926999999845)",police,
2274,7330415684,"{'addr:city': 'Kota Balikpapan', 'addr:housenumber': '30', 'addr:street': 'Jalan Mayjen Sutoyo', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'RSUD Beriman Balikpapan', 'operator': 'Andi Herman', 'operator:type': 'public'}","(116.84720770000007, -1.2632243999999897)",hospital,yes
2275,7355084686,"{'addr:full': 'Jl. Metro Duta Kav. UE, Pondok Indah, Daerah Khusus Ibukota Jakarta 12310, Indonesia', 'amenity': 'clinic', 'contact:phone': '+62 21 7657525', 'emergency': 'yes', 'healthcare': 'birthing_center;clinic;doctor;hospital;laboratory', 'insurance:health': 'private;public', 'name': 'Rumah Sakit Pondok Indah', 'opening_hours': '24/7', 'operational_status': 'operational', 'operator:type': 'private', 'wheelchair': 'yes'}","(106.78166990000031, -6.283631599999994)",clinic,yes
2276,7357744985,"{'addr:city': 'Depok', 'addr:full': 'Jl. Prof Bahder Djohan, Kampus UI, Depok', 'addr:postcode': '16424', 'addr:street': 'Jalan Prof. Bahder Djohan, Kampus UI', 'amenity': 'hospital', 'contact:phone': '+6221-50829292', 'emergency': 'yes', 'health_amenity:type': 'emergency_department;laboratory', 'healthcare': 'birthing_center;doctor;hospital;laboratory;pharmacy', 'healthcare:speciality': 'anaesthetics;cardiology;community;dermatology;gynaecology;neurology;neurosurgery;occupational;ophthalmology;orthodontics;orthopaedics;otolaryngology;paediatrics;pharmacology;physiatry;psychiatry;pulmonology;radiology;surgery;urology;vaccination', 'insurance:health': 'private', 'name': 'Rumah Sakit Universitas Indonesia', 'opening_hours': '24/7', 'operational_status': 'operational', 'url': 'http://rs.ui.ac.id/', 'wheelchair': 'yes'}","(106.82960079999984, -6.372426300000005)",hospital,yes
2277,7380144786,{'amenity': 'police'},"(126.45800060000013, -8.475004300000021)",police,
2278,7396779283,"{'addr:city': 'Madiun', 'addr:housenumber': '59', 'addr:postcode': '63117', 'addr:street': 'Jalan Dr. Sutomo', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'RSUD Dr. Soedono Madiun', 'operator': 'Pemerintah Provinsi Jawa Timur', 'operator:type': 'government', 'phone': '0351 454657'}","(111.52446100000029, -7.626614100000024)",hospital,yes
2279,7405615254,"{'addr:city': 'Pekanbaru', 'addr:housenumber': '2', 'addr:postcode': '28156', 'addr:street': 'Jalan Diponegoro', 'amenity': 'hospital', 'email': 'rsudarifinachmad@riau.go.id', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'RSUD Arifin Achmad Provinsi Riau', 'operator': 'Pemerintah Provinsi Riau', 'operator:type': 'public', 'phone': '(0761) 21618'}","(101.45184180000014, 0.5214074000000171)",hospital,yes
2280,7409018393,"{'addr:city': 'Selong', 'addr:housenumber': 'No. 55', 'addr:postcode': '83612', 'addr:street': 'Jalan Prof. M. Yamin', 'amenity': 'hospital', 'email': 'sany.sukru@gmail.com', 'emergency': 'yes', 'fax': '(0376) 21415', 'healthcare': 'hospital', 'name': 'RSU Dr Raden Sodjono', 'operator': 'RSU Dr Raden Sodjono Selong', 'operator:type': 'public', 'phone': '(0376) 21683', 'website': 'www.rsudselong.com'}","(116.5280885, -8.650596700000001)",hospital,yes
2281,7469450808,"{'addr:city': 'Sukoharjo', 'addr:housenumber': 'No.21 Joho RT01 RT04, Joho', 'addr:postcode': '57513', 'addr:street': 'Jl. Kepodang', 'amenity': 'hospital', 'email': 'royal.baby.spa@gmail.com', 'emergency': 'no', 'healthcare': 'hospital', 'healthcare:speciality': 'physiotherapy;general;clinic', 'internet_access': 'wlan', 'name': 'Royal Baby Spa', 'operator': 'Melanie RSS, AMd, Keb', 'operator:type': 'public', 'website': 'https://royal-baby-spa.business.site/'}","(110.84298460000038, -7.68931710000004)",hospital,no
2282,7487608218,"{'addr:city': 'Cirebon', 'addr:housenumber': '5', 'addr:street': 'Jalan Veteran', 'amenity': 'police', 'name': 'Police Resort Cirebon City', 'opening_hours': 'Mo-Fr 08:00-17:00'}","(108.56365230000064, -6.708860099999999)",police,
2283,7487608219,"{'addr:city': 'Cirebon', 'addr:housenumber': '5', 'addr:street': 'Jalan Veteran', 'amenity': 'police', 'name': 'Police Resort Cirebon City', 'opening_hours': 'Mo-Fr 08:00-17:00'}","(108.56378850000064, -6.709015499999999)",police,
2284,7487608220,"{'addr:city': 'Cirebon', 'addr:housenumber': '5', 'addr:street': 'Jalan Veteran', 'amenity': 'police', 'name': 'Police Resort Cirebon City', 'opening_hours': 'Mo-Fr 08:00-17:00'}","(108.56385560000064, -6.708995299999999)",police,
2285,7487608221,"{'addr:city': 'Cirebon', 'addr:housenumber': '5', 'addr:street': 'Jalan Veteran', 'amenity': 'police', 'name': 'Police Resort Cirebon City', 'opening_hours': 'Mo-Fr 08:00-17:00'}","(108.56394500000063, -6.708983199999999)",police,
2286,7487608222,"{'addr:city': 'Cirebon', 'addr:housenumber': '5', 'addr:street': 'Jalan Veteran', 'amenity': 'police', 'name': 'Police Resort Cirebon City', 'opening_hours': 'Mo-Fr 08:00-17:00'}","(108.56392670000064, -6.709118499999999)",police,
2287,7487608223,"{'addr:city': 'Cirebon', 'addr:housenumber': '5', 'addr:street': 'Jalan Veteran', 'amenity': 'police', 'name': 'Police Resort Cirebon City', 'opening_hours': 'Mo-Fr 08:00-17:00'}","(108.56416660000063, -6.708934799999999)",police,
